loanamount,totaldue,termdays,referred,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age_group,payment_status,avg_credit_score,loan_approval_time_min,loan_counts,max_loan_amount,avg_loan_amount,repayment_ratio,loan_default_risk
10000.0,11500.0,15,False,Savings,3.3695493,6.6247868,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,4.84996,7.1090767,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,7.635235,12.9694333,GT Bank,Permanent,36-50,late,421.0,60.0,3,10000.0,10000.0,1.3,0
20000.0,24500.0,30,True,Savings,7.4390367,9.0298283,GT Bank,unknown,36-50,late,413.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,6.2782537,4.917465,UBA,Student,26-35,late,402.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.2601517,6.5914979,Stanbic IBTC,Permanent,51-65,late,405.0,60.0,4,10000.0,10000.0,1.3,0
30000.0,39000.0,60,False,Savings,7.4859826,6.4471929,EcoBank,Permanent,36-50,late,422.0,60.0,7,20000.0,15000.0,1.19,0
10000.0,11500.0,15,False,Savings,5.0900434,8.1254661,First Bank,unknown,36-50,on_time,408.0,60.0,5,10000.0,10000.0,1.15,0
40000.0,44000.0,30,False,Other,7.3714081,8.9922228,First Bank,Self-Employed,36-50,on_time,410.0,60.0,15,30000.0,20000.0,1.095,1
30000.0,33000.0,30,False,Other,3.3789046,6.5025448,First Bank,Permanent,36-50,on_time,413.0,61.0,12,40000.0,24091.0,1.1466666666666667,1
10000.0,12250.0,30,False,Other,6.8059757,6.1490754,GT Bank,Self-Employed,36-50,late,412.0,60.0,6,20000.0,14000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.3591107,6.4958469,GT Bank,Self-Employed,36-50,on_time,393.0,61.0,4,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.328249,7.1478018,GT Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.0345541,4.8042933,GT Bank,Permanent,36-50,late,430.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,39000.0,60,False,Savings,7.3924883,9.0437886,Access Bank,unknown,36-50,late,415.0,60.0,7,20000.0,15000.0,1.1125,1
30000.0,34500.0,30,False,Savings,3.3547928,6.5057367,Skye Bank,Permanent,36-50,on_time,416.0,60.0,9,30000.0,18750.0,1.19,1
10000.0,13000.0,30,True,Savings,3.3831598,6.6290094,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3880267,6.5244783,GT Bank,Permanent,26-35,on_time,424.0,93.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3724461,6.6094302,First Bank,Permanent,36-50,late,413.0,60.0,4,10000.0,10000.0,1.3,1
20000.0,21500.0,15,False,Savings,3.8735138,7.3447282,Access Bank,Permanent,36-50,on_time,413.0,60.0,9,30000.0,18750.0,1.15,1
10000.0,13000.0,30,False,Savings,3.4828186,6.4343754,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,7.3285343,9.1729561,GT Bank,Permanent,26-35,late,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.363275,7.1455067,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Other,7.0572978,4.8284355,Access Bank,Self-Employed,36-50,on_time,419.0,60.0,10,40000.0,24444.0,1.3,1
20000.0,24500.0,30,False,Savings,3.4011087,6.5320555,EcoBank,Permanent,36-50,late,413.0,60.0,10,20000.0,12222.0,1.3,0
10000.0,11500.0,15,False,Savings,7.5184632,10.4332387,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,5.2130444,7.2337921,Stanbic IBTC,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,11500.0,15,True,Savings,3.3687831,6.5076242,Access Bank,Permanent,26-35,on_time,423.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.9016131,7.4449291,First Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,8.5400021,12.0201587,Diamond Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,3.3556068,6.679045,Access Bank,Permanent,36-50,on_time,422.0,110.0,5,20000.0,12500.0,1.3,1
10000.0,11500.0,15,False,Savings,7.4100712,10.4378213,Zenith Bank,Permanent,36-50,late,398.0,60.0,10,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Other,3.2904606,7.1355911,First Bank,Permanent,36-50,late,412.0,60.0,5,10000.0,10000.0,1.3,1
15000.0,18375.0,30,False,Savings,3.3447162,6.5257731,GT Bank,Permanent,36-50,on_time,416.0,60.0,6,15000.0,11000.0,1.1125,1
40000.0,44000.0,30,False,Other,3.3397609,6.6530791,GT Bank,Self-Employed,36-50,on_time,410.0,60.0,14,30000.0,21385.0,1.15,1
30000.0,34500.0,30,False,Other,3.2979806,6.6524389,GT Bank,Permanent,36-50,on_time,415.0,60.0,7,30000.0,18333.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3677065,6.6025624,Diamond Bank,Permanent,36-50,on_time,419.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,4.5846874,7.8167772,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3776402,6.5494327,First Bank,unknown,36-50,late,419.0,60.0,5,20000.0,12500.0,1.15,1
20000.0,24500.0,30,True,Savings,3.2619772,6.7474166,Stanbic IBTC,unknown,36-50,on_time,418.0,60.0,6,20000.0,14000.0,1.225,1
20000.0,24500.0,30,False,Savings,3.9666551,6.7710281,Zenith Bank,Permanent,36-50,late,418.0,60.0,5,20000.0,12500.0,1.225,1
10000.0,13000.0,30,True,Savings,5.6554867,5.9319564,Stanbic IBTC,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,3.3671743,6.6468445,GT Bank,Permanent,36-50,on_time,417.0,60.0,5,20000.0,12500.0,1.3,1
20000.0,24500.0,30,True,Savings,5.2015712,7.2669269,GT Bank,Permanent,36-50,late,418.0,60.0,5,20000.0,12500.0,1.225,0
10000.0,13000.0,30,False,Savings,3.4194295,6.7387095,GT Bank,Permanent,26-35,late,405.0,60.0,3,10000.0,10000.0,1.15,0
10000.0,13000.0,30,True,Savings,8.5349133,7.7271169,First Bank,Unemployed,26-35,on_time,423.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,5.8384067,5.5684,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,True,Savings,3.4667184,6.8265559,GT Bank,Permanent,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,0
40000.0,48000.0,60,False,Savings,3.3920415,6.5083978,GT Bank,Permanent,36-50,late,420.0,60.0,10,40000.0,21667.0,1.2266666666666666,1
10000.0,11500.0,15,False,Savings,3.3255134,6.5455431,First Bank,Permanent,36-50,late,415.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,14.1305626,11.2571687,EcoBank,Permanent,36-50,on_time,422.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.2529372,7.2668376,First Bank,Permanent,36-50,late,410.0,60.0,7,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Savings,8.5605562,11.9322772,GT Bank,Permanent,36-50,on_time,416.0,60.0,10,30000.0,20000.0,1.1466666666666667,0
20000.0,24500.0,30,False,Other,3.3913437,6.530161,UBA,Permanent,26-35,late,411.0,60.0,9,20000.0,11875.0,1.2233333333333334,1
10000.0,11500.0,15,False,Savings,8.8464408,9.8824985,GT Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,4.5000978,8.4692431,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
50000.0,55000.0,60,False,Other,3.4976144,6.6229127,Zenith Bank,Self-Employed,26-35,on_time,419.0,60.0,9,40000.0,22500.0,1.19,1
10000.0,13000.0,30,False,Savings,8.3305756,4.9354937,First Bank,unknown,36-50,late,430.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,22250.0,15,False,Savings,3.354724,6.5184152,GT Bank,Permanent,36-50,on_time,416.0,60.0,5,20000.0,12500.0,1.225,1
10000.0,11500.0,15,False,Savings,3.3918442,6.451964,Access Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3678461,6.5247326,Stanbic IBTC,Permanent,26-35,on_time,419.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,7.4327056,10.5001621,GT Bank,Permanent,26-35,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3808276,6.6017004,GT Bank,unknown,36-50,on_time,415.0,60.0,4,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,4.6119802,8.4117766,EcoBank,Permanent,36-50,late,408.0,60.0,4,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Other,3.2902753,6.6834544,GT Bank,Permanent,36-50,on_time,414.0,60.0,7,20000.0,15000.0,1.1125,1
10000.0,13000.0,30,False,Savings,3.917573,6.8204492,Access Bank,Permanent,26-35,late,419.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,8.3332804,4.9890161,Sterling Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,True,Savings,3.9114533,7.4366732,Access Bank,Permanent,26-35,on_time,418.0,60.0,6,20000.0,14000.0,1.15,1
30000.0,34500.0,30,False,Savings,3.9233057,7.7805084,UBA,unknown,36-50,late,411.0,60.0,7,10000.0,10000.0,1.1125,1
30000.0,34500.0,30,False,Savings,3.3611097,6.6235908,GT Bank,Permanent,36-50,late,419.0,60.0,7,20000.0,15000.0,1.19,1
10000.0,10750.0,15,False,Other,3.3292904,6.6701801,GT Bank,Permanent,26-35,on_time,414.0,61.0,7,10000.0,10000.0,1.15,1
20000.0,23000.0,30,False,Savings,4.5661847,7.7837704,UBA,Permanent,36-50,late,416.0,60.0,7,20000.0,15000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.4025775,6.6139087,GT Bank,Permanent,36-50,on_time,413.0,60.0,12,30000.0,12727.0,1.15,1
20000.0,24500.0,30,False,Savings,3.3182749,6.686271,EcoBank,Permanent,36-50,on_time,415.0,60.0,4,20000.0,13333.0,1.3,1
50000.0,52500.0,30,False,Other,3.9040904,7.4220429,GT Bank,Self-Employed,36-50,on_time,414.0,60.0,14,50000.0,30769.0,1.1466666666666667,1
10000.0,13000.0,30,False,Savings,7.4826001,10.446635,UBA,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.3833472,6.622821,Skye Bank,unknown,36-50,on_time,412.0,60.0,10,30000.0,20000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.2858263,6.6103735,Heritage Bank,Permanent,36-50,late,407.0,60.0,5,10000.0,10000.0,1.15,1
30000.0,39000.0,60,False,Savings,3.3296052,6.5025745,Access Bank,Self-Employed,51-65,late,414.0,60.0,11,30000.0,22000.0,1.225,1
30000.0,34500.0,30,False,Other,3.3033117,6.481405,Access Bank,Self-Employed,51-65,late,411.0,60.0,9,30000.0,17500.0,1.3,1
10000.0,13000.0,30,False,Other,3.3771647,6.5116812,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Other,7.430362,10.4847245,Zenith Bank,Permanent,36-50,on_time,420.0,60.0,8,20000.0,14286.0,1.19,1
10000.0,12250.0,30,False,Savings,3.3255134,6.4636791,Access Bank,Permanent,36-50,on_time,420.0,60.0,5,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,6.4239287,5.7144113,Zenith Bank,Permanent,36-50,on_time,422.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,11000.0,15,False,Savings,3.3919558,6.5675276,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,7.469311,9.0274759,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Other,3.8844632,7.3994877,First Bank,Permanent,36-50,on_time,417.0,60.0,5,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.8770953,7.4266477,Zenith Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
30000.0,39000.0,60,False,Savings,5.628345,6.4071383,GT Bank,Student,26-35,on_time,415.0,60.0,8,30000.0,18571.0,1.3,1
10000.0,12500.0,30,True,Savings,7.3238097,9.1424705,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,7.5160943,9.087736,Zenith Bank,Permanent,36-50,late,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3645545,6.6348152,GT Bank,Permanent,51-65,late,430.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.5851805,9.0277413,FCMB,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Savings,2.9913855,6.418329,Zenith Bank,Permanent,36-50,on_time,418.0,60.0,5,25000.0,13250.0,1.3,1
10000.0,13000.0,30,False,Savings,3.4080441,6.729057,GT Bank,Permanent,26-35,on_time,412.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.9456262,7.3964165,First Bank,unknown,51-65,late,419.0,61.0,3,10000.0,10000.0,1.15,1
20000.0,22250.0,15,False,Savings,7.5005417,6.435565,GT Bank,Permanent,26-35,on_time,419.0,60.0,5,20000.0,12500.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3607768,6.646284,GT Bank,Permanent,36-50,on_time,420.0,60.0,5,20000.0,12500.0,1.3,0
10000.0,11500.0,15,False,Other,3.3582571,6.6926761,GT Bank,Self-Employed,36-50,late,404.0,60.0,12,20000.0,10909.0,1.15,1
40000.0,48000.0,60,False,Other,3.2519197,6.6076605,GT Bank,Permanent,26-35,on_time,422.0,60.0,9,30000.0,17500.0,1.19,1
10000.0,11500.0,15,False,Savings,3.3759467,6.5711267,Skye Bank,Permanent,26-35,late,416.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.8612355,7.4148631,First Bank,Self-Employed,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,True,Savings,3.4436583,6.4324727,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Savings,3.5656116,6.5682135,First Bank,Permanent,36-50,on_time,421.0,60.0,6,20000.0,14000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.9622183,7.45945,Stanbic IBTC,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.2924702,6.5211407,GT Bank,Permanent,26-35,on_time,422.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3314296,6.4590075,GT Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,8.559375,11.9926333,GT Bank,Permanent,36-50,late,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,True,Savings,5.0376865,7.8378889,First Bank,Permanent,36-50,on_time,429.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.4169318,6.4425101,Access Bank,Permanent,26-35,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Other,3.418587,6.4420573,GT Bank,Permanent,26-35,late,412.0,60.0,11,30000.0,22000.0,1.19,1
10000.0,13000.0,30,False,Savings,3.5185102,6.6632035,Zenith Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,True,Savings,7.4808491,9.0684754,Diamond Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
25000.0,27500.0,30,False,Savings,5.5848005,7.1680725,GT Bank,Student,26-35,on_time,416.0,60.0,10,35000.0,19444.0,1.29,1
10000.0,11500.0,15,False,Savings,7.3586797,8.9866701,GT Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Other,3.1257478,6.4945495,GT Bank,Student,26-35,late,402.0,60.0,2,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Savings,7.0426503,4.8005818,GT Bank,Permanent,36-50,late,415.0,60.0,10,40000.0,27222.0,1.1466666666666667,1
10000.0,11500.0,15,False,Savings,3.3720348,6.5415485,GT Bank,Permanent,51-65,late,430.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,7.1048555,5.5935137,UBA,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.7550617,5.5649883,Zenith Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Other,3.137974,6.6791029,UBA,Permanent,26-35,on_time,409.0,60.0,5,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Other,3.8005112,7.4133599,GT Bank,Permanent,36-50,on_time,418.0,60.0,9,30000.0,21875.0,1.1466666666666667,1
10000.0,13000.0,30,False,Savings,3.4329564,6.4596443,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,True,Savings,3.3546256,6.5978906,Diamond Bank,Permanent,36-50,on_time,420.0,60.0,3,10000.0,10000.0,1.15,1
30000.0,39000.0,60,False,Other,8.5774688,7.7122482,Access Bank,Permanent,26-35,on_time,414.0,60.0,10,30000.0,19444.0,1.225,1
15000.0,18375.0,30,True,Savings,3.329671,7.1328251,GT Bank,Permanent,36-50,on_time,426.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.8677027,7.3601827,EcoBank,Permanent,36-50,late,400.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Other,5.2143903,7.2626867,GT Bank,Permanent,36-50,late,414.0,60.0,8,20000.0,14286.0,1.19,0
10000.0,13000.0,30,True,Savings,3.8527746,7.3144128,First Bank,Permanent,36-50,on_time,420.0,60.0,3,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,3.3547928,6.506735,GT Bank,Permanent,36-50,on_time,416.0,60.0,5,20000.0,12500.0,1.3,0
10000.0,11500.0,15,False,Other,7.469935,9.0644283,Zenith Bank,Permanent,26-35,late,403.0,60.0,5,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,8.3475513,4.9696443,Zenith Bank,Permanent,26-35,on_time,421.0,61.0,4,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.3524577,6.66905,GT Bank,Permanent,36-50,on_time,414.0,60.0,7,20000.0,13333.0,1.15,1
10000.0,11500.0,15,True,Savings,3.2871067,6.6664043,UBA,Permanent,36-50,late,420.0,60.0,3,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,3.3582277,6.6174485,Access Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,3.2472059,6.5343977,Access Bank,unknown,36-50,on_time,415.0,60.0,6,20000.0,12000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3088565,7.1524047,GT Bank,unknown,36-50,late,402.0,60.0,3,10000.0,10000.0,1.15,0
30000.0,33000.0,30,False,Other,3.3511981,6.6308698,First Bank,Permanent,36-50,on_time,418.0,60.0,10,40000.0,20556.0,1.225,1
20000.0,24500.0,30,False,Other,8.8621398,9.9575748,UBA,Permanent,36-50,late,408.0,60.0,10,30000.0,16667.0,1.19,0
10000.0,13000.0,30,False,Savings,3.3619079,6.5184153,Access Bank,Self-Employed,26-35,late,402.0,60.0,2,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Savings,7.498351,9.0935249,Zenith Bank,Permanent,26-35,late,413.0,60.0,17,30000.0,20938.0,1.2266666666666666,0
10000.0,13000.0,30,False,Savings,3.2368372,6.5574427,GT Bank,unknown,26-35,on_time,418.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,7.6320502,12.9641206,First Bank,Permanent,36-50,late,407.0,60.0,4,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.3502377,7.1381618,FCMB,unknown,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,0
15000.0,18375.0,30,False,Savings,4.534955,7.8053065,GT Bank,Student,26-35,late,418.0,60.0,9,20000.0,11875.0,1.19,0
10000.0,13000.0,30,True,Savings,3.4988704,6.6157686,FCMB,Permanent,36-50,late,423.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,3.3516668,6.6570189,GT Bank,Permanent,26-35,late,404.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Other,4.5602035,7.7981312,UBA,Permanent,26-35,late,399.0,60.0,6,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,6.6851048,6.2222471,GT Bank,Self-Employed,36-50,on_time,416.0,924.0,10,30000.0,15667.0,1.15,1
25000.0,28750.0,30,False,Savings,3.3627356,6.6155848,EcoBank,Permanent,51-65,on_time,421.0,60.0,4,10000.0,8333.0,1.3,1
30000.0,39000.0,60,False,Other,4.8338633,7.0627433,FCMB,Permanent,36-50,late,414.0,60.0,10,30000.0,14444.0,1.15,1
10000.0,13000.0,30,False,Savings,6.9918949,4.8726409,Access Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,7.0580788,4.841691,First Bank,Permanent,36-50,late,413.0,60.0,9,20000.0,13750.0,1.225,0
20000.0,24500.0,30,True,Current,7.0389223,4.8052131,Stanbic IBTC,Permanent,36-50,on_time,418.0,60.0,5,20000.0,12500.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3482936,6.5421259,Sterling Bank,Permanent,26-35,late,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3056888,6.5923106,First Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.800065,5.5569582,UBA,unknown,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.2876945,6.5919267,Diamond Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.4498179,9.0579825,Zenith Bank,unknown,36-50,late,402.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,3.3882952,6.596244,GT Bank,Permanent,26-35,late,402.0,60.0,5,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,7.6496759,9.0067811,GT Bank,unknown,36-50,late,415.0,61.0,7,20000.0,11667.0,1.19,1
20000.0,22250.0,15,False,Savings,3.5504369,6.4290849,Access Bank,Permanent,36-50,on_time,413.0,60.0,7,20000.0,11667.0,1.15,1
10000.0,13000.0,30,False,Savings,2.8918544,6.4234107,Access Bank,unknown,36-50,late,402.0,148.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,6.9949171,4.8842043,Diamond Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Savings,5.8342299,5.5502412,Zenith Bank,Permanent,26-35,on_time,418.0,61.0,9,40000.0,21875.0,1.1,0
10000.0,10000.0,15,False,Savings,3.8079132,7.4001318,GT Bank,Permanent,26-35,on_time,415.0,60.0,12,40000.0,19545.0,1.05,1
20000.0,24500.0,30,True,Savings,3.4753546,6.6176325,GT Bank,unknown,36-50,on_time,416.0,60.0,5,10000.0,10000.0,1.1125,0
20000.0,24500.0,30,False,Other,3.3514638,6.507018,Zenith Bank,Permanent,26-35,on_time,417.0,60.0,6,10000.0,9000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.4586515,6.4432156,FCMB,Permanent,26-35,late,421.0,60.0,3,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,8.536913,7.7239588,GT Bank,Permanent,36-50,on_time,416.0,60.0,8,30000.0,18571.0,1.1125,1
20000.0,24500.0,30,False,Savings,3.1758383,6.6813469,UBA,unknown,36-50,on_time,416.0,61.0,5,20000.0,12500.0,1.225,1
40000.0,48000.0,60,False,Other,3.381785,7.120685,GT Bank,Self-Employed,36-50,late,417.0,60.0,8,40000.0,23571.0,1.2266666666666666,0
20000.0,24500.0,30,True,Savings,7.3585044,8.9956532,Fidelity Bank,unknown,51-65,on_time,417.0,60.0,5,20000.0,12500.0,1.15,1
10000.0,13000.0,30,True,Savings,7.413633,10.4688264,First Bank,Permanent,51-65,on_time,419.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,True,Savings,7.5617945,8.9763774,First Bank,Permanent,26-35,on_time,423.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.3534826,6.6510071,GT Bank,unknown,36-50,late,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,7.9406683,5.0117017,Access Bank,Unemployed,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Other,7.9074528,8.8554952,Access Bank,Permanent,36-50,on_time,406.0,60.0,9,30000.0,16875.0,1.1125,1
10000.0,13000.0,30,True,Savings,6.9804583,4.8522233,GT Bank,unknown,51-65,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.5071366,6.4368689,First Bank,Permanent,36-50,late,389.0,60.0,4,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,6.6898721,6.2415877,Fidelity Bank,Permanent,36-50,on_time,415.0,61.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.9510228,7.4046372,Stanbic IBTC,unknown,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Other,7.3592521,8.9924654,GT Bank,Self-Employed,36-50,late,418.0,60.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,True,Savings,3.2814697,6.5958022,UBA,Permanent,36-50,late,404.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.2846961,6.6614073,Access Bank,Permanent,36-50,late,416.0,61.0,2,10000.0,10000.0,1.3,0
